Stat_ID,Rider_ID,Heart_Rate,Speed,Latitude,Longitude,Elevation,Cadence,Power,STAT_TS
338,1,136,,-34.965722,138.602681,8.800000191,,,2014-05-10T22:06:23Z
339,2,136,,-34.96572,138.602751,8.800000191,,,2014-05-10T22:06:24Z
340,3,136,,-34.965715,138.602821,9.199999809,,,2014-05-10T22:06:25Z
341,4,136,,-34.96571,138.602893,9,,,2014-05-10T22:06:26Z
342,5,136,,-34.965708,138.602967,9.199999809,,,2014-05-10T22:06:27Z
343,6,136,,-34.965705,138.603036,9,,,2014-05-10T22:06:28Z
344,7,136,,-34.9657,138.603111,9.399999619,,,2014-05-10T22:06:29Z
345,8,136,,-34.965695,138.603186,9.399999619,,,2014-05-10T22:06:30Z
346,9,137,,-34.965724,138.602612,8.800000191,,,2014-05-10T22:06:22Z
347,1,136,,-34.965722,138.602681,8.800000191,,,2014-05-10T22:06:23Z
348,2,136,,-34.96572,138.602751,8.800000191,,,2014-05-10T22:06:24Z
349,3,136,,-34.965715,138.602821,9.199999809,,,2014-05-10T22:06:25Z
350,4,136,,-34.96571,138.602893,9,,,2014-05-10T22:06:26Z
351,5,136,,-34.965708,138.602967,9.199999809,,,2014-05-10T22:06:27Z
352,6,136,,-34.965705,138.603036,9,,,2014-05-10T22:06:28Z
353,7,136,,-34.9657,138.603111,9.399999619,,,2014-05-10T22:06:29Z
354,8,136,,-34.965695,138.603186,9.399999619,,,2014-05-10T22:06:30Z
355,9,136,,-34.965689,138.6033,9.399999619,,,2014-05-10T22:06:32Z
356,1,136,,-34.965684,138.603374,9.600000381,,,2014-05-10T22:06:33Z
357,2,136,,-34.965679,138.603447,9.600000381,,,2014-05-10T22:06:34Z
358,3,136,,-34.965674,138.60352,9.800000191,,,2014-05-10T22:06:35Z
359,4,136,,-34.96567,138.603592,9.600000381,,,2014-05-10T22:06:36Z
360,5,137,,-34.965666,138.603663,9.399999619,,,2014-05-10T22:06:37Z
361,6,136,,-34.965662,138.603734,9.600000381,,,2014-05-10T22:06:38Z
362,7,137,,-34.965658,138.603806,9.800000191,,,2014-05-10T22:06:39Z
363,8,137,,-34.965655,138.603879,9.800000191,,,2014-05-10T22:06:40Z
364,1,137,,-34.965652,138.603952,9.800000191,,,2014-05-10T22:06:41Z
365,2,137,,-34.965647,138.604028,9.800000191,,,2014-05-10T22:06:42Z
366,3,137,,-34.965643,138.604103,10,,,2014-05-10T22:06:43Z
367,4,136,,-34.965639,138.604181,10,,,2014-05-10T22:06:44Z
368,5,136,,-34.965637,138.604255,10,,,2014-05-10T22:06:45Z
369,6,136,,-34.965635,138.60433,10,,,2014-05-10T22:06:46Z
370,7,135,,-34.965632,138.604402,10,,,2014-05-10T22:06:47Z
371,8,135,,-34.965629,138.604475,10,,,2014-05-10T22:06:48Z
372,9,135,,-34.965626,138.604548,10.19999981,,,2014-05-10T22:06:49Z
373,1,135,,-34.96562,138.604622,10.19999981,,,2014-05-10T22:06:50Z
374,2,135,,-34.965615,138.604695,10.19999981,,,2014-05-10T22:06:51Z
375,3,136,,-34.965608,138.604767,10.19999981,,,2014-05-10T22:06:52Z
376,4,136,,-34.965603,138.604838,10.39999962,,,2014-05-10T22:06:53Z
377,5,136,,-34.965598,138.604909,10.80000019,,,2014-05-10T22:06:54Z
378,6,137,,-34.965594,138.604984,10.80000019,,,2014-05-10T22:06:55Z
379,7,138,,-34.965592,138.605058,10.80000019,,,2014-05-10T22:06:56Z
380,8,138,,-34.965589,138.60513,10.80000019,,,2014-05-10T22:06:57Z
381,9,138,,-34.965586,138.605202,10.80000019,,,2014-05-10T22:06:58Z
382,1,139,,-34.965581,138.605274,10.80000019,,,2014-05-10T22:06:59Z
383,2,138,,-34.965578,138.605345,10.60000038,,,2014-05-10T22:07:00Z
384,3,139,,-34.965573,138.605417,10.60000038,,,2014-05-10T22:07:01Z
385,4,138,,-34.965569,138.605489,10.80000019,,,2014-05-10T22:07:02Z
386,5,138,,-34.965564,138.605561,11.19999981,,,2014-05-10T22:07:03Z
387,6,138,,-34.965558,138.605634,11.39999962,,,2014-05-10T22:07:04Z
388,7,139,,-34.965552,138.605707,11.39999962,,,2014-05-10T22:07:05Z
389,8,138,,-34.965549,138.605779,11.39999962,,,2014-05-10T22:07:06Z
390,9,138,,-34.965546,138.605851,11.39999962,,,2014-05-10T22:07:07Z
391,1,139,,-34.965543,138.605923,11.60000038,,,2014-05-10T22:07:08Z
392,2,136,,-34.965689,138.6033,9.399999619,,,2014-05-10T22:06:32Z
393,3,136,,-34.965684,138.603374,9.600000381,,,2014-05-10T22:06:33Z
394,4,136,,-34.965679,138.603447,9.600000381,,,2014-05-10T22:06:34Z
395,5,136,,-34.965674,138.60352,9.800000191,,,2014-05-10T22:06:35Z
396,6,136,,-34.96567,138.603592,9.600000381,,,2014-05-10T22:06:36Z
397,7,137,,-34.965666,138.603663,9.399999619,,,2014-05-10T22:06:37Z
398,8,136,,-34.965662,138.603734,9.600000381,,,2014-05-10T22:06:38Z
399,9,137,,-34.965658,138.603806,9.800000191,,,2014-05-10T22:06:39Z
400,1,137,,-34.965655,138.603879,9.800000191,,,2014-05-10T22:06:40Z
401,2,137,,-34.965652,138.603952,9.800000191,,,2014-05-10T22:06:41Z
402,3,137,,-34.965647,138.604028,9.800000191,,,2014-05-10T22:06:42Z
403,4,137,,-34.965643,138.604103,10,,,2014-05-10T22:06:43Z
404,5,136,,-34.965639,138.604181,10,,,2014-05-10T22:06:44Z
405,6,136,,-34.965637,138.604255,10,,,2014-05-10T22:06:45Z
406,7,136,,-34.965635,138.60433,10,,,2014-05-10T22:06:46Z
407,8,135,,-34.965632,138.604402,10,,,2014-05-10T22:06:47Z
408,9,135,,-34.965629,138.604475,10,,,2014-05-10T22:06:48Z
409,1,135,,-34.965626,138.604548,10.19999981,,,2014-05-10T22:06:49Z
410,2,135,,-34.96562,138.604622,10.19999981,,,2014-05-10T22:06:50Z
411,3,135,,-34.965615,138.604695,10.19999981,,,2014-05-10T22:06:51Z
412,4,136,,-34.965608,138.604767,10.19999981,,,2014-05-10T22:06:52Z
413,5,136,,-34.965603,138.604838,10.39999962,,,2014-05-10T22:06:53Z
414,6,136,,-34.965598,138.604909,10.80000019,,,2014-05-10T22:06:54Z
415,7,137,,-34.965594,138.604984,10.80000019,,,2014-05-10T22:06:55Z
416,8,138,,-34.965592,138.605058,10.80000019,,,2014-05-10T22:06:56Z
417,9,138,,-34.965589,138.60513,10.80000019,,,2014-05-10T22:06:57Z
418,1,138,,-34.965586,138.605202,10.80000019,,,2014-05-10T22:06:58Z
419,2,139,,-34.965581,138.605274,10.80000019,,,2014-05-10T22:06:59Z
420,3,138,,-34.965578,138.605345,10.60000038,,,2014-05-10T22:07:00Z
421,4,139,,-34.965573,138.605417,10.60000038,,,2014-05-10T22:07:01Z
422,5,138,,-34.965569,138.605489,10.80000019,,,2014-05-10T22:07:02Z
423,6,138,,-34.965564,138.605561,11.19999981,,,2014-05-10T22:07:03Z
424,7,138,,-34.965558,138.605634,11.39999962,,,2014-05-10T22:07:04Z
425,8,139,,-34.965552,138.605707,11.39999962,,,2014-05-10T22:07:05Z
426,9,138,,-34.965549,138.605779,11.39999962,,,2014-05-10T22:07:06Z
427,1,138,,-34.965546,138.605851,11.39999962,,,2014-05-10T22:07:07Z
428,2,139,,-34.965543,138.605923,11.60000038,,,2014-05-10T22:07:08Z
429,3,139,,-34.965538,138.605992,11.60000038,,,2014-05-10T22:07:09Z
430,4,139,,-34.965538,138.605992,11.60000038,,,2014-05-10T22:07:09Z
431,5,139,,-34.965533,138.606062,11.80000019,,,2014-05-10T22:07:10Z
432,6,139,,-34.96553,138.606132,11.60000038,,,2014-05-10T22:07:11Z
433,7,140,,-34.965527,138.606203,11.80000019,,,2014-05-10T22:07:12Z
434,8,140,,-34.965524,138.606274,11.80000019,,,2014-05-10T22:07:13Z
435,9,140,,-34.965522,138.606343,11.60000038,,,2014-05-10T22:07:14Z
436,1,140,,-34.96552,138.606413,11.60000038,,,2014-05-10T22:07:15Z
437,2,140,,-34.965516,138.606483,11.60000038,,,2014-05-10T22:07:16Z
438,3,139,,-34.965513,138.606555,11.80000019,,,2014-05-10T22:07:17Z
439,4,139,,-34.965508,138.606625,11.80000019,,,2014-05-10T22:07:18Z
440,5,139,,-34.965504,138.606697,11.80000019,,,2014-05-10T22:07:19Z
441,6,139,,-34.965501,138.606768,11.80000019,,,2014-05-10T22:07:20Z
442,7,139,,-34.965498,138.60684,12,,,2014-05-10T22:07:21Z
443,8,138,,-34.965494,138.606913,12.19999981,,,2014-05-10T22:07:22Z
444,9,138,,-34.965491,138.606984,12.39999962,,,2014-05-10T22:07:23Z
445,1,138,,-34.965486,138.607057,12.39999962,,,2014-05-10T22:07:24Z
446,2,138,,-34.965481,138.607129,12.39999962,,,2014-05-10T22:07:25Z
447,3,138,,-34.965478,138.6072,12.39999962,,,2014-05-10T22:07:26Z
448,4,138,,-34.965475,138.60727,12.39999962,,,2014-05-10T22:07:27Z
449,5,138,,-34.965472,138.60734,12.39999962,,,2014-05-10T22:07:28Z
450,6,138,,-34.965469,138.60741,12.39999962,,,2014-05-10T22:07:29Z
451,7,138,,-34.965465,138.607481,12.60000038,,,2014-05-10T22:07:30Z
452,8,139,,-34.965462,138.607554,12.80000019,,,2014-05-10T22:07:31Z
453,9,139,,-34.965459,138.607628,12.60000038,,,2014-05-10T22:07:32Z
454,1,138,,-34.965457,138.607698,12.80000019,,,2014-05-10T22:07:33Z
455,2,138,,-34.965454,138.607766,13,,,2014-05-10T22:07:34Z
456,3,137,,-34.96545,138.607827,13,,,2014-05-10T22:07:35Z
457,4,137,,-34.965447,138.607887,13,,,2014-05-10T22:07:36Z
458,5,136,,-34.965443,138.607945,13,,,2014-05-10T22:07:37Z
459,6,135,,-34.965442,138.608001,13.19999981,,,2014-05-10T22:07:38Z
460,7,134,,-34.965441,138.608055,13.19999981,,,2014-05-10T22:07:39Z
461,8,133,,-34.965438,138.608106,13,,,2014-05-10T22:07:40Z
462,1,131,,-34.965436,138.608153,13,,,2014-05-10T22:07:41Z
463,2,130,,-34.965436,138.608197,13.19999981,,,2014-05-10T22:07:42Z
464,3,128,,-34.965434,138.608239,13.19999981,,,2014-05-10T22:07:43Z
465,4,126,,-34.965431,138.608278,13.19999981,,,2014-05-10T22:07:44Z
466,5,124,,-34.96543,138.608313,13.39999962,,,2014-05-10T22:07:45Z
467,6,122,,-34.965425,138.608347,13.39999962,,,2014-05-10T22:07:46Z
468,7,120,,-34.965419,138.608377,13.39999962,,,2014-05-10T22:07:47Z
469,8,120,,-34.965416,138.608402,13.19999981,,,2014-05-10T22:07:48Z
470,9,139,,-34.965533,138.606062,11.80000019,,,2014-05-10T22:07:10Z
471,1,139,,-34.96553,138.606132,11.60000038,,,2014-05-10T22:07:11Z
472,2,140,,-34.965527,138.606203,11.80000019,,,2014-05-10T22:07:12Z
473,3,140,,-34.965524,138.606274,11.80000019,,,2014-05-10T22:07:13Z
474,4,140,,-34.965522,138.606343,11.60000038,,,2014-05-10T22:07:14Z
475,5,140,,-34.96552,138.606413,11.60000038,,,2014-05-10T22:07:15Z
476,6,140,,-34.965516,138.606483,11.60000038,,,2014-05-10T22:07:16Z
477,7,139,,-34.965513,138.606555,11.80000019,,,2014-05-10T22:07:17Z
478,8,139,,-34.965508,138.606625,11.80000019,,,2014-05-10T22:07:18Z
479,9,139,,-34.965504,138.606697,11.80000019,,,2014-05-10T22:07:19Z
480,1,139,,-34.965501,138.606768,11.80000019,,,2014-05-10T22:07:20Z
481,2,139,,-34.965498,138.60684,12,,,2014-05-10T22:07:21Z
482,3,138,,-34.965494,138.606913,12.19999981,,,2014-05-10T22:07:22Z
483,4,138,,-34.965491,138.606984,12.39999962,,,2014-05-10T22:07:23Z
484,5,138,,-34.965486,138.607057,12.39999962,,,2014-05-10T22:07:24Z
485,6,138,,-34.965481,138.607129,12.39999962,,,2014-05-10T22:07:25Z
486,7,138,,-34.965478,138.6072,12.39999962,,,2014-05-10T22:07:26Z
487,8,138,,-34.965475,138.60727,12.39999962,,,2014-05-10T22:07:27Z
488,9,138,,-34.965472,138.60734,12.39999962,,,2014-05-10T22:07:28Z
489,1,138,,-34.965469,138.60741,12.39999962,,,2014-05-10T22:07:29Z
490,2,138,,-34.965465,138.607481,12.60000038,,,2014-05-10T22:07:30Z
491,3,139,,-34.965462,138.607554,12.80000019,,,2014-05-10T22:07:31Z
492,4,139,,-34.965459,138.607628,12.60000038,,,2014-05-10T22:07:32Z
493,5,138,,-34.965457,138.607698,12.80000019,,,2014-05-10T22:07:33Z
494,6,138,,-34.965454,138.607766,13,,,2014-05-10T22:07:34Z
495,7,137,,-34.96545,138.607827,13,,,2014-05-10T22:07:35Z
496,8,137,,-34.965447,138.607887,13,,,2014-05-10T22:07:36Z
497,9,136,,-34.965443,138.607945,13,,,2014-05-10T22:07:37Z
498,1,135,,-34.965442,138.608001,13.19999981,,,2014-05-10T22:07:38Z
499,2,134,,-34.965441,138.608055,13.19999981,,,2014-05-10T22:07:39Z
500,3,133,,-34.965438,138.608106,13,,,2014-05-10T22:07:40Z
501,4,131,,-34.965436,138.608153,13,,,2014-05-10T22:07:41Z
502,5,130,,-34.965436,138.608197,13.19999981,,,2014-05-10T22:07:42Z
503,6,128,,-34.965434,138.608239,13.19999981,,,2014-05-10T22:07:43Z
504,7,126,,-34.965431,138.608278,13.19999981,,,2014-05-10T22:07:44Z
505,8,124,,-34.96543,138.608313,13.39999962,,,2014-05-10T22:07:45Z
506,9,122,,-34.965425,138.608347,13.39999962,,,2014-05-10T22:07:46Z
507,1,120,,-34.965419,138.608377,13.39999962,,,2014-05-10T22:07:47Z
508,2,120,,-34.965416,138.608402,13.19999981,,,2014-05-10T22:07:48Z
509,3,118,,-34.965412,138.608424,13.19999981,,,2014-05-10T22:07:49Z
510,4,116,,-34.965408,138.608444,13.39999962,,,2014-05-10T22:07:50Z
511,5,116,,-34.965404,138.608458,13.60000038,,,2014-05-10T22:07:51Z
512,6,116,,-34.965403,138.60847,13.80000019,,,2014-05-10T22:07:52Z
513,7,118,,-34.965412,138.608424,13.19999981,,,2014-05-10T22:07:49Z
514,8,116,,-34.965408,138.608444,13.39999962,,,2014-05-10T22:07:50Z
515,1,116,,-34.965404,138.608458,13.60000038,,,2014-05-10T22:07:51Z
516,2,116,,-34.965403,138.60847,13.80000019,,,2014-05-10T22:07:52Z
517,3,116,,-34.965403,138.608466,13.60000038,,,2014-05-10T22:07:53Z
518,4,116,,-34.965402,138.608474,13.60000038,,,2014-05-10T22:07:54Z
519,5,115,,-34.965402,138.608474,13.60000038,,,2014-05-10T22:07:55Z
520,6,114,,-34.965402,138.608474,13.60000038,,,2014-05-10T22:07:56Z
521,7,113,,-34.965402,138.608474,13.39999962,,,2014-05-10T22:07:57Z
522,8,113,,-34.965402,138.608474,13.39999962,,,2014-05-10T22:07:58Z
523,9,114,,-34.965402,138.608474,13.39999962,,,2014-05-10T22:07:59Z
524,1,113,,-34.965402,138.608474,13.39999962,,,2014-05-10T22:08:00Z
525,2,113,,-34.965402,138.608474,13.60000038,,,2014-05-10T22:08:01Z
526,3,112,,-34.965402,138.60848,13.60000038,,,2014-05-10T22:08:02Z
527,4,111,,-34.965404,138.608494,13.60000038,,,2014-05-10T22:08:03Z
528,5,110,,-34.965405,138.608522,13.60000038,,,2014-05-10T22:08:04Z
529,6,109,,-34.965404,138.608556,13.80000019,,,2014-05-10T22:08:05Z
530,7,108,,-34.965402,138.608596,13.80000019,,,2014-05-10T22:08:06Z
531,8,107,,-34.965399,138.608642,14,,,2014-05-10T22:08:07Z
532,9,106,,-34.965399,138.608692,14,,,2014-05-10T22:08:08Z
533,1,107,,-34.965401,138.608742,14,,,2014-05-10T22:08:09Z
534,2,108,,-34.965402,138.608802,14,,,2014-05-10T22:08:10Z
535,3,110,,-34.965401,138.608864,14.19999981,,,2014-05-10T22:08:11Z
536,4,112,,-34.965399,138.608929,14.39999962,,,2014-05-10T22:08:12Z
537,5,114,,-34.965394,138.608995,14.60000038,,,2014-05-10T22:08:13Z
538,6,115,,-34.965389,138.609062,14.19999981,,,2014-05-10T22:08:14Z
539,7,116,,-34.965385,138.609128,14.39999962,,,2014-05-10T22:08:15Z
540,8,117,,-34.96538,138.609194,14.80000019,,,2014-05-10T22:08:16Z
541,9,118,,-34.965379,138.60926,14.80000019,,,2014-05-10T22:08:17Z
542,1,119,,-34.965376,138.609327,14.80000019,,,2014-05-10T22:08:18Z
543,2,120,,-34.965372,138.609396,14.80000019,,,2014-05-10T22:08:19Z
544,3,120,,-34.965368,138.609464,14.80000019,,,2014-05-10T22:08:20Z
545,4,120,,-34.965364,138.609532,14.80000019,,,2014-05-10T22:08:21Z
546,5,120,,-34.965363,138.609602,15,,,2014-05-10T22:08:22Z
547,6,121,,-34.96536,138.60967,14.80000019,,,2014-05-10T22:08:23Z
548,7,121,,-34.965356,138.609737,15,,,2014-05-10T22:08:24Z
549,8,121,,-34.965353,138.609806,15,,,2014-05-10T22:08:25Z
550,9,122,,-34.965348,138.609874,15,,,2014-05-10T22:08:26Z
551,1,122,,-34.965347,138.609942,15.19999981,,,2014-05-10T22:08:27Z
552,2,123,,-34.965345,138.610011,15.19999981,,,2014-05-10T22:08:28Z
553,3,122,,-34.96534,138.61008,15.19999981,,,2014-05-10T22:08:29Z
554,4,116,,-34.965403,138.608466,13.60000038,,,2014-05-10T22:07:53Z
555,5,116,,-34.965402,138.608474,13.60000038,,,2014-05-10T22:07:54Z
556,6,115,,-34.965402,138.608474,13.60000038,,,2014-05-10T22:07:55Z
557,7,114,,-34.965402,138.608474,13.60000038,,,2014-05-10T22:07:56Z
558,8,113,,-34.965402,138.608474,13.39999962,,,2014-05-10T22:07:57Z
559,9,113,,-34.965402,138.608474,13.39999962,,,2014-05-10T22:07:58Z
560,1,114,,-34.965402,138.608474,13.39999962,,,2014-05-10T22:07:59Z
561,2,113,,-34.965402,138.608474,13.39999962,,,2014-05-10T22:08:00Z
562,3,113,,-34.965402,138.608474,13.60000038,,,2014-05-10T22:08:01Z
563,4,112,,-34.965402,138.60848,13.60000038,,,2014-05-10T22:08:02Z
564,5,111,,-34.965404,138.608494,13.60000038,,,2014-05-10T22:08:03Z
565,6,110,,-34.965405,138.608522,13.60000038,,,2014-05-10T22:08:04Z
566,7,109,,-34.965404,138.608556,13.80000019,,,2014-05-10T22:08:05Z
567,8,108,,-34.965402,138.608596,13.80000019,,,2014-05-10T22:08:06Z
568,1,107,,-34.965399,138.608642,14,,,2014-05-10T22:08:07Z
569,2,106,,-34.965399,138.608692,14,,,2014-05-10T22:08:08Z
570,3,107,,-34.965401,138.608742,14,,,2014-05-10T22:08:09Z
571,4,108,,-34.965402,138.608802,14,,,2014-05-10T22:08:10Z
572,5,110,,-34.965401,138.608864,14.19999981,,,2014-05-10T22:08:11Z
573,6,112,,-34.965399,138.608929,14.39999962,,,2014-05-10T22:08:12Z
574,7,114,,-34.965394,138.608995,14.60000038,,,2014-05-10T22:08:13Z
575,8,115,,-34.965389,138.609062,14.19999981,,,2014-05-10T22:08:14Z
576,9,116,,-34.965385,138.609128,14.39999962,,,2014-05-10T22:08:15Z
577,1,117,,-34.96538,138.609194,14.80000019,,,2014-05-10T22:08:16Z
578,2,118,,-34.965379,138.60926,14.80000019,,,2014-05-10T22:08:17Z
579,3,119,,-34.965376,138.609327,14.80000019,,,2014-05-10T22:08:18Z
580,4,120,,-34.965372,138.609396,14.80000019,,,2014-05-10T22:08:19Z
581,5,120,,-34.965368,138.609464,14.80000019,,,2014-05-10T22:08:20Z
582,6,120,,-34.965364,138.609532,14.80000019,,,2014-05-10T22:08:21Z
583,7,120,,-34.965363,138.609602,15,,,2014-05-10T22:08:22Z
584,8,121,,-34.96536,138.60967,14.80000019,,,2014-05-10T22:08:23Z
585,9,121,,-34.965356,138.609737,15,,,2014-05-10T22:08:24Z
586,1,121,,-34.965353,138.609806,15,,,2014-05-10T22:08:25Z
587,2,122,,-34.965348,138.609874,15,,,2014-05-10T22:08:26Z
588,3,122,,-34.965347,138.609942,15.19999981,,,2014-05-10T22:08:27Z
589,4,123,,-34.965345,138.610011,15.19999981,,,2014-05-10T22:08:28Z
590,5,122,,-34.96534,138.61008,15.19999981,,,2014-05-10T22:08:29Z
591,6,123,,-34.965336,138.61015,15.39999962,,,2014-05-10T22:08:30Z
592,7,123,,-34.965333,138.610221,15.39999962,,,2014-05-10T22:08:31Z
593,8,123,,-34.96533,138.610291,15.39999962,,,2014-05-10T22:08:32Z
594,9,123,,-34.965336,138.61015,15.39999962,,,2014-05-10T22:08:30Z
595,1,123,,-34.965333,138.610221,15.39999962,,,2014-05-10T22:08:31Z
596,2,123,,-34.96533,138.610291,15.39999962,,,2014-05-10T22:08:32Z
597,3,123,,-34.965329,138.610361,15.39999962,,,2014-05-10T22:08:33Z
598,4,124,,-34.965326,138.610432,15.19999981,,,2014-05-10T22:08:34Z
599,5,124,,-34.965322,138.610503,15.60000038,,,2014-05-10T22:08:35Z
600,6,124,,-34.965319,138.610575,15.60000038,,,2014-05-10T22:08:36Z
601,7,125,,-34.965315,138.610646,15.60000038,,,2014-05-10T22:08:37Z
602,8,125,,-34.965312,138.61072,16,,,2014-05-10T22:08:38Z
603,9,126,,-34.96531,138.610792,16,,,2014-05-10T22:08:39Z
604,1,126,,-34.965309,138.610865,16,,,2014-05-10T22:08:40Z
605,2,127,,-34.965307,138.610938,15.80000019,,,2014-05-10T22:08:41Z
606,3,127,,-34.965304,138.611011,16,,,2014-05-10T22:08:42Z
607,4,128,,-34.965301,138.611085,16.20000076,,,2014-05-10T22:08:43Z
608,5,128,,-34.965296,138.611157,16.20000076,,,2014-05-10T22:08:44Z
609,6,128,,-34.965294,138.611231,16.20000076,,,2014-05-10T22:08:45Z
610,7,128,,-34.96529,138.611305,16,,,2014-05-10T22:08:46Z
611,8,128,,-34.965286,138.611379,16.20000076,,,2014-05-10T22:08:47Z
612,9,128,,-34.965282,138.611453,16.20000076,,,2014-05-10T22:08:48Z
613,1,128,,-34.965279,138.611528,16.39999962,,,2014-05-10T22:08:49Z
614,2,128,,-34.965272,138.611604,16.39999962,,,2014-05-10T22:08:50Z
615,3,128,,-34.96527,138.611678,16.39999962,,,2014-05-10T22:08:51Z
616,4,128,,-34.965267,138.611753,16.60000038,,,2014-05-10T22:08:52Z
617,5,128,,-34.965264,138.611825,16.39999962,,,2014-05-10T22:08:53Z
618,6,129,,-34.965261,138.611899,16.79999924,,,2014-05-10T22:08:54Z
619,7,129,,-34.965257,138.611972,16.60000038,,,2014-05-10T22:08:55Z
620,8,129,,-34.965253,138.612045,16.79999924,,,2014-05-10T22:08:56Z
621,9,129,,-34.965251,138.61212,16.79999924,,,2014-05-10T22:08:57Z
622,1,129,,-34.965248,138.612193,17,,,2014-05-10T22:08:58Z
623,2,129,,-34.965244,138.612267,17.20000076,,,2014-05-10T22:08:59Z
624,3,129,,-34.965244,138.612343,17,,,2014-05-10T22:09:00Z
625,4,130,,-34.965242,138.612417,16.79999924,,,2014-05-10T22:09:01Z
626,5,130,,-34.965241,138.612493,16.60000038,,,2014-05-10T22:09:02Z
627,6,130,,-34.965238,138.612566,17,,,2014-05-10T22:09:03Z
628,7,131,,-34.965234,138.612642,17.20000076,,,2014-05-10T22:09:04Z
629,8,131,,-34.965231,138.612714,17.39999962,,,2014-05-10T22:09:05Z
630,9,132,,-34.965229,138.612788,17.20000076,,,2014-05-10T22:09:06Z
631,1,132,,-34.965227,138.612864,17.20000076,,,2014-05-10T22:09:07Z
632,2,132,,-34.96522,138.612939,17.39999962,,,2014-05-10T22:09:08Z
633,3,133,,-34.965214,138.613015,17.39999962,,,2014-05-10T22:09:09Z
634,4,133,,-34.96521,138.613093,17.39999962,,,2014-05-10T22:09:10Z
635,5,133,,-34.965204,138.613169,17.39999962,,,2014-05-10T22:09:11Z
636,6,133,,-34.965199,138.613244,17.39999962,,,2014-05-10T22:09:12Z
637,7,133,,-34.965194,138.613319,17.39999962,,,2014-05-10T22:09:13Z
638,8,134,,-34.96519,138.613395,17.60000038,,,2014-05-10T22:09:14Z
639,9,134,,-34.965188,138.613469,17.39999962,,,2014-05-10T22:09:15Z
640,1,134,,-34.965182,138.613546,17.60000038,,,2014-05-10T22:09:16Z
641,2,134,,-34.965178,138.61362,17.60000038,,,2014-05-10T22:09:17Z
642,3,134,,-34.965175,138.613694,18,,,2014-05-10T22:09:18Z
643,4,134,,-34.965172,138.613767,18.20000076,,,2014-05-10T22:09:19Z
644,5,135,,-34.965168,138.613841,18.20000076,,,2014-05-10T22:09:20Z
645,6,134,,-34.965163,138.613914,18.20000076,,,2014-05-10T22:09:21Z
646,7,135,,-34.965156,138.613986,18.20000076,,,2014-05-10T22:09:22Z
647,8,134,,-34.965157,138.614058,18,,,2014-05-10T22:09:23Z
648,9,123,,-34.965329,138.610361,15.39999962,,,2014-05-10T22:08:33Z
649,1,124,,-34.965326,138.610432,15.19999981,,,2014-05-10T22:08:34Z
650,2,124,,-34.965322,138.610503,15.60000038,,,2014-05-10T22:08:35Z
651,3,124,,-34.965319,138.610575,15.60000038,,,2014-05-10T22:08:36Z
652,4,125,,-34.965315,138.610646,15.60000038,,,2014-05-10T22:08:37Z
653,5,125,,-34.965312,138.61072,16,,,2014-05-10T22:08:38Z
654,6,126,,-34.96531,138.610792,16,,,2014-05-10T22:08:39Z
655,7,126,,-34.965309,138.610865,16,,,2014-05-10T22:08:40Z
656,8,127,,-34.965307,138.610938,15.80000019,,,2014-05-10T22:08:41Z
657,9,127,,-34.965304,138.611011,16,,,2014-05-10T22:08:42Z
658,1,128,,-34.965301,138.611085,16.20000076,,,2014-05-10T22:08:43Z
659,2,128,,-34.965296,138.611157,16.20000076,,,2014-05-10T22:08:44Z
660,3,128,,-34.965294,138.611231,16.20000076,,,2014-05-10T22:08:45Z
661,4,128,,-34.96529,138.611305,16,,,2014-05-10T22:08:46Z
662,5,128,,-34.965286,138.611379,16.20000076,,,2014-05-10T22:08:47Z
663,6,128,,-34.965282,138.611453,16.20000076,,,2014-05-10T22:08:48Z
664,7,128,,-34.965279,138.611528,16.39999962,,,2014-05-10T22:08:49Z
665,8,128,,-34.965272,138.611604,16.39999962,,,2014-05-10T22:08:50Z
666,1,128,,-34.96527,138.611678,16.39999962,,,2014-05-10T22:08:51Z
667,2,128,,-34.965267,138.611753,16.60000038,,,2014-05-10T22:08:52Z
668,3,128,,-34.965264,138.611825,16.39999962,,,2014-05-10T22:08:53Z
669,4,129,,-34.965261,138.611899,16.79999924,,,2014-05-10T22:08:54Z
670,5,129,,-34.965257,138.611972,16.60000038,,,2014-05-10T22:08:55Z
671,6,129,,-34.965253,138.612045,16.79999924,,,2014-05-10T22:08:56Z
672,7,129,,-34.965251,138.61212,16.79999924,,,2014-05-10T22:08:57Z
673,8,129,,-34.965248,138.612193,17,,,2014-05-10T22:08:58Z
674,9,129,,-34.965244,138.612267,17.20000076,,,2014-05-10T22:08:59Z
675,1,129,,-34.965244,138.612343,17,,,2014-05-10T22:09:00Z
676,2,130,,-34.965242,138.612417,16.79999924,,,2014-05-10T22:09:01Z
